,b'@MattHancock @GillianKeegan You showed your true colours during the covid crisis. You will need to swim against a very strong tide for a very long time.'
,"b""@SharksObsessed @JaneCaro Some do, covid one didn't do anything, it's caused deaths, sickness etc"""
,"b'@AscensionHelp SAY NO TO COVID-19 VACCINES\n\nGet your covid-19 Digital QR certificate or PAPER CARD, BOOSTERS, EXEMPTION LETTERS without taking the vaccine. \n\nClick the link\n\nhttps://t.co/rdGvbJghs2'"
,b'Sera q eu to cm covid meu pai'
,"b'@PaulBrandITV Scandal?  Braverman corresponding with her adviser?  A scandal is: Eddie Izzard pretending to be a woman;  20,000+ white English children being raped by Pak.....i M.....s while politicians and media turn a blind eye; net zero; covid lockdown farce...'"
,"b""What if I told you people outside of the ANGLOSPHERE are less likely to search for long covid using the ENGLISH term 'long covid' you clown https://t.co/KKzfpUmcDQ"""
,b'Tutores se\xc3\xb1alaron que es importante que los menores est\xc3\xa9n protegidos ya que ahora algunos ciudadanos no usan cubrebocas.https://t.co/FD8wJaLYbn'
,"b""@CDNObserverr Vaccines are good. They help. They really, really do, but COVID is a really, really contagious disease, and most people aren't masking or socially distancing, so the vaccine is hobbled significantly."""
,b'I\xe2\x80\x99m so fucking I\xe2\x80\x99ll \xf0\x9f\xa4\xa7 at least it\xe2\x80\x99s not Covid\xe2\x80\xa6'
,"b'@vortmax79 Wow geriatric with 9 figure net worth who complains about his sexual frustration, small wiener, and covid to host Bruce Springsteen, the old shitlib who pretends to be working class??  Who could resist???'"
,"b""To all the #WearAMask folks.. mask+vax isn't enough.\n\n#UBI.\nOptional #StayHome.\nOptional, but AVAILABLE, #remotelearning.\nPermanent (costly) protections for #EssentialWorkers, and pandemic-proofed overhaul of public transit.\n\nCOVID only getting started. More pandemics to come. https://t.co/qD17Val3ZC"""
,"b""@POTUS We all came out of covid lock down, some without the jobs they had for YEARS, we were sick, sad , isolated and instead of helping any of us, you did what? You raised prices on everything, I BUST my butt working and barely see any of it so why don't you handle that DUDE?"""
,b'@GeorjCataract I can chose and many Australians have learned the value of their time and short lives through COVID'
,b'@CristinaSegui_ Imagino que las personas del estudio no han pasado el covid y s\xc3\xb3lo les han pinchado la vacuna ....'
,b'Recibe Dr. Pepe Cruz reconocimiento del Senado por el manejo de la pandemia de COVID-19 https://t.co/zVnMygMmvP'
,"b'@baren_nick @PrinnyForever @VaushV @benshapiro distain for the arts isnt fascism, sorry. \n\nfascism is authoritarianism in the name of a nation state. there are people in both parties who are fascists, but as of late, it seems to be the left that is in favor of more authoritarianism. see how they handled covid'"
,"b""There's a few million people feeling a great deal of schadenfreude at the news that Min. Sylvia Jones is ill with COVID. I had that thought first too. But I just got over a case of it and I don't wish that on anyone. I hope she gets through okay and that it gives her perspective."""
,b'@MooreintheAM @Roman_Baber https://t.co/1fbCAwtDcq\nCOVID paid fake actors'
,"b'@CL00007 @WilbertBraaksel Van Fransman weten we dat hij aan Covid overleed, van deze meneer is alleen bekend dat hij overleden is en dat hij gevaccineerd was. Maar wat dacht u hiervan: iedereen die gevaccineerd is gaat dood.  Iets met correlatie en causaliteit? Dus leuk geprobeerd maar gefaald!'"
,b'Aux etats unis Biden offre 20$ d\xe2\x80\x99achat pour les courses qd tu te vaccines pour le covid \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
,"b""...and though it's not over, the Covid pandemic did more for the capitalistic accumulation of wealth than any other single event in American history"""
,b'THIS \n\nDon\xe2\x80\x99t talk to me about covid mask mandates or vaccines when the GOP LIED \n\nCALLED IT A HOAX\n\nand then tried to undo our elections. https://t.co/hLiyBev0Gk'
,b'C\xe2\x80\x99est trop une phase de chopper le Covid en big 2022 j\xe2\x80\x99suis navr\xc3\xa9 https://t.co/OaukaMVM50'
,"b'@PhilHendriePhan SAY NO TO COVID-19 VACCINES\n\nGet your covid-19 Digital QR certificate or PAPER CARD, BOOSTERS, EXEMPTION LETTERS without taking the vaccine. \n\nClick the link\n\nhttps://t.co/rdGvbJgPhA'"
,b'@JackPosobiec COVID vaccines save lives! https://t.co/hQ4hN75f8M'
,b'I got Covid I will get better soon\xf0\x9f\xa4\xa7'
,"b""@EnzoWayland @smit1_tracey @tarynabell Crazy, isn't it.  Take 5 shots then get a cold.  Afraid of covid, but injects poison into their body.  I just don't get it."""
,"b""@karinhann J'ai perdu mon fr\xc3\xa8re (41 ans, maudit cancer.. ) quelques mois avant la crise Covid. Je ne peux m\xc3\xaame pas imaginer que des familles aient d\xc3\xbb renoncer \xc3\xa0 accompagner des personnes aim\xc3\xa9es jusqu'au bout ! C'est inhumain ! Je ne l'aurais pas support\xc3\xa9."""
,b'Why is @RishiSunak not fighting to have this \xc2\xa316b fraud recovered instead of threatening cuts to poorest in society\n\nUK lost up to \xc2\xa316bn due to fraud and error in Covid loans schemes | Coronavirus \n\n#Peston #Skypapers #Bbcpapers @LBC @Bbc5live @itvnews  https://t.co/pbIpBuWp4e'
,b'@JanisIrwin You gunna talk about the 14 year old that died from terminal cancer and you all tried to say it was covid? Or my friends 6 month old child that died from SIDS and the government tried to say it was a covid death? Pushed so hard that they had to lawyer up and threaten to sue?'
,"b""@heydannymiranda Had his whole business uprooted multiple times from offensive speech, then covid. Fascinating guy. I'll see if I can find a video where he talks about it."""
,"b""@patches8245 @PeaGravelNed @Fendelander_369 @DonSABI0 @DeAngelisCorey We're not having that discussion. You've shown you're technically clueless.  Closing seed stores in pursuit of zero-Covid was ridiculous."""
,"b""@hanolliver so SO glad you're home, I hope you get some relief and rest tonight and that you're both COVID-free \xf0\x9f\x92\x99\xf0\x9f\xab\x82"""
,"b""@FionaCLoud @munirawilson Thank you Munira. We need colleagues to keep reminding @SteveBarclay of his duty towards those for whom 'living with Covid' is not an option without #Evusheld"""
,"b'@POTUS 5 shots in less than 2 years? Well, golly! And you still got Covid. Tell us again about the benefits of the \xe2\x80\x9cvaccine\xe2\x80\x9d.'"
,"b""Nursing Home Resident's Kin Oppose SCOTUS Review of Covid Case - Bloomberg Law https://t.co/REEEXKVehC"""
,b'@investments39 @fasc1nate No this is what people with Covid look like'
,"b'@axoplasmicgap @Greatstockpix @elonmusk Misinformation like covid vaccines being ineffective and pointless, right?'"
,b'Wie zou dat nu verwachten met dit totaal incompetente kabinet?\n    \n#hugodejonge #woningnood #kabinet #asielzoekers #statushouders #kuipers #kabinet #corona #pfizer  #coronavaccin #covid #besmettelijkheid #coronadoofpot #coronaleugens #mondkapjes\n\nhttps://t.co/wumpER9N5M'
,b'@DamnShawn_ See this how covid be spreading'
,"b'@JackPosobiec Brazil \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7 had their elections Dec 2020 (during Covid &amp; no vaccine).\n\n96% of election races called election night &amp; remaining, by next morning! \n\nThey have Citizens living in Amazon! No roads, up to 1000 miles away from their state capital! \n\nWTF USA! \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 It obvious &amp; humiliating!'"
,b'@CodeRed6789 @theprism89 @POTUS Oh? So nobody is dying from Covid any more?  Did more die from Covid during his administration than under Trump (yes)?\nIs he still pushing for more vaccinations?'
,b'@POTUS Got COVID not even 4 months after receiving the vaccine. 10/10'
,"b""@rl_chris_higham @nigelwalsh @JimMarous @magicveronique @barbmaclean @Gilad_Shai @NeilMit42376137 @chrisc99 @jenny__watts @sharonodea @JoeCMerriman @whoop @Katherine_Coach @EmmaAnnJohnston @jbillers @pdeepa @edgaze @Paul_GreyKnight @iamsymsie @bshrivastav @MYZONEmoves @_BenHW @Marged @Broker_Brett @goforsergei @davidrkirk_ @Jo_R_H @misc_FBI_victim @MsRMerry @InsuranceEleph1 @jeffroth77 @btrsofficial @JamesJWYork @jvthing @_nicoleperry @mikestanley88 @cagzy86 @dan_hud @CraigOlivier @stokespatrick15 @AliPaterson @Donna_Scully @Shankarsundar @AndyBenouali @RichDAdams @kateterry @Lonn_Hill @onepeloton Did a bit more digging on the HRV thing; plotted every day's HRV value since Jan 1st. Plotted Covid (red arrows) but I found a point it plummeted was between these two, so will do a bit of investigating what happened at this time. Cheers for the suggestions so far. https://t.co/bIpiTNilWW"""
,b'@UTDxGoat @simplyPERPI @JayLUHG @ChampionsLeague @PlayStationEU You barely beat a covid variant in UEL \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'
,b'@1goodtern https://t.co/2qYITKBEuP'
,"b""Do you know that the test for COVID (the RT-PCR) isn't a test at all. That FACT is openly admitted to by the inventor himself. Do you know that you can make anyone pass or fail a COVID test by simply adjusting some settings on the machine itself\nhttps://t.co/zqHFeHE0eU\n\n#PCR"""
,"b'Why Are Feds Still Funding EcoHealth Alliance, When Its COVID-19 Role Remains Unresolved?https://t.co/Ohl6yZScLS'"
,"b""@LeGlaude69 @_samedi_ @kiberen56 J'ai vu passer des choses dans des tweets pr\xc3\xa9c\xc3\xa9dents (un peu comme celui l\xc3\xa0 ) qui mettent un peu de confusion entre cette gestion lamentable du covid l'efficacit\xc3\xa9 des masques et les douches betadin\xc3\xa9es pr\xc3\xa9 op\xc3\xa9ratoire."""
,"b'this might be controversial to say in some circles, but having COVID is unpleasant'"
,"b'@tkradio @Novavax Nice! Thanks for being a Guinea pig for us! I hope you stay Covid-free, friend!'"
,"b""@anime_nights It's an ongoing contract, obviously it's not cancelled, it's just been delayed by Covid-19."""
,"b'@portna No Covid parece Covid evadiendo las pruebas. Es hora de actualizar las pruebas, ya el Covid se actualiz\xc3\xb3 \xf0\x9f\x98\xb7'"
,b'Big Tech are no longer leaders in this Post-Covid Market \n\n$META $AAPL $AMZN $NFLX $GOOGL $SPY $NDAQ $QQQ'
,"b""@Ehho_ehho @JeromeL1984 @IlanLamar Le vaccin a emp\xc3\xaach\xc3\xa9 la Covid de r\xc3\xa9duire l'esp\xc3\xa9rance de vie. C'est maintenant statistiquement prouv\xc3\xa9."""
,b'@DavidJoffe64 @DoughneyShorty Claiming you need a covid vaccine shot every 12 weeks is effectively saying they are useless. Language and clear communication is important. Claim like that are music to the ears of anti-vaxxers.'
,"b'@MeaningOfCare Why are masks no longer required in your clinics as RSV, flu, and Covid are leading to increasing hospitalizations?? Great care from our pediatric provider but bad policy choice.'"
,"b'In NYC, the bellwether of what\xe2\x80\x99s to come, cases are mounting. https://t.co/iwqgw6TwwB'"
,"b'Aside from being a committed socialist &amp; brilliant writer w/o rival on the US left, Mike Davis was truly generous. During the early days of the pandemic for example, he compiled &amp; sent out indispensable daily emails of writing on Covid, health &amp; politics. He will be missed dearly https://t.co/npS3qFFgPw'"
,b'I can\xe2\x80\x99t wait to see my flock again! A 2-yr covid hiatus is 2-yrs too long. \xf0\x9f\xa6\x86\xf0\x9f\xa6\xa2\xf0\x9f\x90\xa7\xf0\x9f\x90\xa6\xf0\x9f\xa6\xa9\xf0\x9f\xaa\xb6 #WBS2022 https://t.co/itonxsdnYS'
,"b'Fauci\xe2\x80\x99s agency funded EcoHealth\xe2\x80\x99s $1 million grant to help create new 80% kill rate covid strain, in violation of US law https://t.co/rkSPJzw7I6 via @dreddymd'"
,b'@JessicaLexicus Did he have covid in the recent past?'
,"b""@dandelionOU812 @karen_sandness @washingtonpost Not a red herring. Covid is not a special kind of virus. It's just a novel one."""
,b'https://t.co/J1vyzRRpNQ'
,b'5 of them have covid.... 1.67%\n\nAs per Sick Kids. https://t.co/eyHTaTAPHR'
,"b'READING: Harris County COVID Vaccine Outreach Funds Went to Democratic Campaign Groups, $1.2 Million Not Refunded - Holly Hansen, The Texan https://t.co/bTeV59wKO3'"
,"b'@Allibleser @annecgw @Matt_HorwoodWS 1 - Grifter who shifted from spiritual ""cures"" for addiction to COVID conspiracies.\n\n2 - This one is about people who died from the disease. In the article, the embalmer says "" I do know that the studies have shown the vaccination works and I wish more people would get it."" (1/2)'"
,"b'@AugersMonster We live in Australia. Since 2020, we shop online, only eat at outdoor restaurants, I only go in to my workplace to teach, then leave after, &amp; we\xe2\x80\x99ve had 5 shots. Still Covid free'"
,"b'El negacionismo del COVID, el anti-vacuna y el anti-ciencia del gobernador DeSantis de Florida (y Trump, Bolsonaro, y liberales/tarios locales) se hizo much\xc3\xadsimo m\xc3\xa1s f\xc3\xa1cil cuando las chances de que le tocara a los suyos era tanto menor. Pero Florida como estado fue un desastre.'"
,b'Los populistas autocr\xc3\xa1ticos son mentirosos y hacen cosas en todo el mundo  para desprestigiar y confundir al ciudadano com\xc3\xban como la que le hicieron a la vicepresidenta de los EE.UU con respecto a la vacunaci\xc3\xb3n contra el covid.'
,b'@PMunozIturrieta Es peor que el covid el feminismo.'
,b'\xd0\x92\xc2\xa0\xd0\xba\xd0\xb8\xd1\x82\xd0\xb0\xd0\xb9\xd1\x81\xd0\xba\xd0\xbe\xd0\xbc \xd0\xa3\xd1\x85\xd0\xb0\xd0\xbd\xd0\xb5 \xd1\x81\xd0\xbd\xd0\xbe\xd0\xb2\xd0\xb0 \xd0\xb2\xd0\xb2\xd0\xb5\xd0\xbb\xd0\xb8 \xd0\xba\xd0\xb0\xd1\x80\xd0\xb0\xd0\xbd\xd1\x82\xd0\xb8\xd0\xbd \xd0\xb8\xd0\xb7-\xd0\xb7\xd0\xb0\xc2\xa0\xd1\x81\xd0\xbb\xd1\x83\xd1\x87\xd0\xb0\xd0\xb5\xd0\xb2 COVID-19\nhttps://t.co/b4M630DOEm https://t.co/zKndQdT1Es'
,"b""Why are we talking about cutting public spending? What we need is a damn good Forensic Accountant with the Fraud Squad and the Metropolitan Police on board to trace hundreds of billions in taxpayer's money wasted on accounts that never existed before Covid/Brexit etc."""
,"b'Tomemos el caso de Florida: el \xc3\xadndice de muertes por COVID (ajustada por edad) fue de 39 por 100.000 en blancos, pero el de la poblaci\xc3\xb3n latina fue 87 y el de la poblaci\xc3\xb3n negra fue 108, casi el DOBLE y el TRIPLE. https://t.co/yomY44AJmP'"
,b'@COVID_____1_9 @inoffensive_s https://t.co/3PS416rydD\n\xda\xa9\xd9\x84\xd8\xa7 \xd8\xa7\xdb\x8c\xd9\x86\xd8\xaa\xd8\xb1\xd8\xa7\xda\xa9\xd8\xb4\xdb\x8c \xd8\xa8\xd8\xa7\xd9\x87\xd8\xa7\xd8\xb4 \xd9\x86\xd8\xaf\xd8\xa7\xd8\xb4\xd8\xaa\xd9\x85 \xd9\x88\xd9\x84\xdb\x8c \xd8\xaf\xd8\xa7\xd8\xb3\xd8\xaa\xd8\xa7\xd9\x86 \xd9\x87\xd9\x85\xdb\x8c\xd9\x86\xd9\x87 \xd9\x81\xda\xa9 \xda\xa9\xd9\x86\xd9\x85'
,b'called uni doctors and got the same nurse i had on tuesday and she thought it was so funny and she can\xe2\x80\x99t wait to tell the doctor that saw me that i actually have covid now. she\xe2\x80\x99s so funny'
,"b'@gretchenwhitmer When you put covid patients in nursing homes, we believed you. And we remember.'"
,"b""So two days in a row I have multiple patients w/ covid or recently  w/ fucking their brains like a Brazzers shoot &amp; they don't know why they feel/think (or CANT feel/think) certain ways.\n\nShout out to the anti-science @cdcgov and @potus. Fuck Bill Gates/McKinsey too."""
,"b""@ConstituentinP @drsimonegold What pandemic? Covid is a cold/flu, let's start treating it as such. I dont think YOU understand the role of science and good medicine, or you wouldnt have made this reply. Have you not been following all the things that have come out lately? Good grief \xf0\x9f\x98\x82 \xf0\x9f\x99\x88\xf0\x9f\x99\x89"""
,b'1. DEMAND CDC &amp; ELECTED OFFICIALS PROTECT OUR CHILDREN FROM COVID 19 MANDATES\n\n2. CONTACT SCHOOL DISTRICTS SUPERINTENDENTS. AND YOUR STATES EDUCATION COMMISSIONER TO PLEAD FOR THEIR  INTERCESSION. ON BEHALF OF OUR CHILDREN.\nMAKE CLEAR THAT EXEMPTIONS ARE NOT ENOUGH AND YOU'
,"b'@EpochTimes SAY NO TO COVID-19 VACCINES\n\nGet your covid-19 Digital QR certificate or PAPER CARD, BOOSTERS, EXEMPTION LETTERS without taking the vaccine. \n\nClick the link\n\nhttps://t.co/rdGvbJxSjA'"
,"b'Es curioso que se use ese relato negacionista anti-cuarentena y anti-ciencia en los estados con los peores n\xc3\xbameros de muertos por COVID, en algunos casos el DOBLE de muertos. https://t.co/0gtE2Q6LX1'"
,b'@leilarahimi @Jason1Goff @Will_Perdue32 @NBCSChicago If you\xe2\x80\x99re fully vaccinated Joe Biden wants you to know you only have to get one more covid shot. A year. For the rest of your life.'
,"b'Allow the mango menace to extort us.  \n\nBecause that is how NYers are made \xe2\x80\xa6\n\n(Well, the decent ones any way , which @leezeldin is not) \n\nTrump knew &amp; Zeldin knew  in NOVEMBER 2019 how bad Covid was &amp; the still lied to us up until April 2020 \n\n4/\n\nhttps://t.co/2uCQitSiIt'"
,b'@NickAldous @MattKingNorth Remember the covid response?'
,b'https://t.co/WFAQzMFBXu'
,"b""'What are They Hiding?' John Hopkins Prof Sounds the Alarms on CDC's Vote to Make Covid Vax Mandatory for Kids - Becker News https://t.co/N3pGdqzggk"""
,b'@HTScotPol \xf0\x9f\x98\x82 nothing to do with the 11% of staff taken by an enforced Brexit plan then covid or anything \xf0\x9f\xa5\xb4'
,"b""@CDNObserverr I don't want to get sick at all. COVID can still kill or disable me. It can still cause longterm vascular, neurological, respiratory, autoimmune, etc. conditions I don't know. There's still a risk of me passing it to someone else.\n\nI just have that risk reduced with the vaccine."""
,"b""STOP avec leur propagande continuelle sur tous les sujets, #covid, #electricite.. Ils sont 42 ministres au @gouvernementFR \xc3\xa0 vivre aux crochets des #Fran\xc3\xa7ais en p\xc3\xa9riode de restriction budg\xc3\xa9taire et ils continuent \xc3\xa0 nous faire la le\xc3\xa7on. La fin de l'abondance c'est pour les #Gueux. https://t.co/SLIZ9Y2Kyx"""
,"b'@AngryFleas @RichardGrenell Fleas trolls every keyword of ballots, J6, Pres records, Covid. They are paid. Ignore.'"
,"b""@MrAndyNgo Yeah....Hopefully I won't have to read any more bullshit about the Covid vaccines not being effective against transmission...\n\nOh, wait."""
,"b'@DrEricDing @AshishKJha46 @mawilner @ddiamond Funding is already secure for @Twitter, I know @elonmusk needs to give you enought time for you ""let it sink in"" (TM Elon Musk, not for an obscure covid liar).\nJig is up, these will be flagged from now on as corruption and lies so taxpayers can take immediate actions.'"
,"b'@petaramesh @gadboit @petaramesh et le covid mute trop vite pour que les labos suivent, et m\xc3\xaame avec un vaccins pur nouvelle souche, \xc3\xa7a risquerait de quand m\xc3\xaame rebooster les anciens lymphocites'"
,"b'Since the pandemic, +1M Americans are reporting difficulty with memory and concentration. \n\nCOVID? Trauma? Too much time spent online? All of the above?\n\nThanks @davidawaldron for the data: https://t.co/5yy8Xt9mGM'"
,b'@DrAseemMalhotra Please can you share the evidence you have seen for covid vaccination being \xe2\x80\x9clikely causal\xe2\x80\x9d for transparency please @DrAseemMalhotra https://t.co/Qrj06BeI5D'
,b'New Covid-19 strains detected in Russia \xe2\x80\x94 RT Russia &amp; Former Soviet Union https://t.co/KKUngLFhS7'
,b'@McGahee220 So many people defend covid like an alcoholic defends the bottle.'
,b'@JackPosobiec Late Votes should never be counted!Mail in Voting was always for Absentee Voters ONLY! and they have to be verified.Democrats used COVID as an excuse for mail in Voting  COVID is over! https://t.co/V3zP8Sow7l'
,"b""@gordon_dgordon @TyCardon I'm not vaxed. Still alive and not impacted by covid at all, since I had a cold in Feb '20 and an hour long scratchy throat in July '22...chose 99.something % chance of recovery for covid, and zero % risk by avoiding the vaccines."""
